,Vanilla KNN,Vanilla MLP,Residual PCR,Vanilla LM,Residual MLP,Residual KNN
0,0.2503727376461029,0.18636949360370636,0.16971708834171295,0.16969983279705048,0.16118605434894562,0.15863771736621857
1,0.24054858088493347,0.1789623498916626,0.15760964155197144,0.15762653946876526,0.15564268827438354,0.14670579135417938
2,0.2491629421710968,0.18432508409023285,0.16411259770393372,0.16410282254219055,0.15833371877670288,0.1533721685409546
3,0.2525496780872345,0.19255714118480682,0.1757355034351349,0.17572811245918274,0.16820092499256134,0.16639037430286407
4,0.24074643850326538,0.1779634654521942,0.15891435742378235,0.15893062949180603,0.15188489854335785,0.14856377243995667
