Vanilla MLP,Residual MLP,Vanilla CNN,Residual PCR,Vanilla LM,Vanilla KNN,Vanilla RF,Residual KNN,Residual RF
0.7361866235733032,0.7371527552604675,0.6865559220314026,0.6444472150549382,0.6444469690322876,0.6264373064041138,0.6283811378025632,0.616478443145752,0.6150381745750887
0.7476165890693665,0.7277351021766663,0.6542267203330994,0.6318597564162862,0.6318598389625549,0.6130669713020325,0.6119770394723603,0.6079966425895691,0.6058733761614044
0.7364294528961182,0.7415215373039246,0.6939841508865356,0.6456308371592265,0.6456306576728821,0.6256298422813416,0.6142407883502969,0.6198782920837402,0.6139088839206509
0.6973378658294678,0.7053217887878418,0.6655960083007812,0.6339300098379692,0.6339296698570251,0.6101912260055542,0.6072163076552861,0.6067562103271484,0.6043258739164709
0.6987420320510864,0.6966494917869568,0.647000789642334,0.6212790772926553,0.6212791800498962,0.5949456095695496,0.5913570049344827,0.5877794027328491,0.5880594278423207
